VentaID,FacturaID,Fecha,ClienteID,VendedorID,ProductoID,Cantidad,PrecioUnitario,CostoUnitario,Descuento,TotalVenta,TotalCosto,Margen,CanalVenta
1193,435,2024-12-18,265,6,7,7,5457.8,4601.68,458.44,37425.27,32211.78,5213.47,Teléfono
1194,435,2024-12-15,265,6,16,10,511.13,378.96,126.72,4984.54,3789.55,1194.99,Teléfono
1195,436,2025-10-28,413,12,22,13,1847.38,1355.08,852.3,23163.65,17615.99,5547.66,Correo
1196,437,2025-09-18,3,11,30,3,3168.1,2665.3,0.0,9504.3,7995.9,1508.4,Correo
1197,437,2025-11-21,3,11,19,3,677.8,518.87,0.0,2033.4,1556.61,476.79,Correo
1198,438,2025-07-18,324,14,17,7,6035.97,4479.93,1945.67,40306.12,31359.51,8946.61,WhatsApp
1199,438,2025-08-21,324,14,12,5,2864.39,2325.07,217.91,14104.04,11625.35,2478.69,WhatsApp
1200,439,2025-12-11,416,3,2,5,35744.4,29800.3,0.0,178721.96,149001.51,29720.45,Correo
1201,440,2024-10-14,47,11,11,1,5565.18,4807.4,0.0,5565.18,4807.4,757.78,Presencial
1202,440,2025-03-07,47,11,26,7,1614.25,1322.84,314.76,10985.0,9259.91,1725.1,Presencial
1203,441,2025-08-10,198,9,13,1,73801.96,55644.64,0.0,73801.96,55644.64,18157.32,Teléfono
1204,441,2025-07-30,198,9,23,9,6507.45,4398.92,2446.12,56120.89,39590.29,16530.6,Teléfono
1205,442,2025-01-05,442,6,28,4,1609.84,1396.01,0.0,6439.38,5584.05,855.33,Teléfono
1206,442,2025-05-26,442,6,5,6,8354.36,8261.24,0.0,50126.18,49567.46,558.72,Teléfono
1207,442,2025-01-12,442,6,7,6,1501.82,1366.8,259.65,8751.24,8200.8,550.44,Teléfono
1208,443,2025-11-10,355,2,14,3,6212.34,4940.15,0.0,18637.02,14820.46,3816.56,Presencial
1209,443,2025-10-20,355,2,28,3,4650.15,3715.9,0.0,13950.45,11147.72,2802.74,Presencial
1210,444,2025-05-10,201,13,28,1,10089.32,7806.1,300.0,9789.32,7806.1,1983.23,Web
1211,445,2025-09-18,545,15,12,6,25666.81,19187.6,0.0,154000.87,115125.62,38875.25,Teléfono
1212,445,2025-10-07,545,15,26,4,20654.46,15281.11,2406.32,80211.52,61124.45,19087.07,Teléfono
1213,445,2025-12-26,545,15,11,2,71821.03,55323.05,0.0,143642.06,110646.1,32995.97,Teléfono
1214,446,2025-05-25,228,7,16,9,913.8,657.13,0.0,8224.21,5914.21,2310.0,Teléfono
1215,446,2025-09-15,228,7,10,3,4569.34,3620.53,0.0,13708.02,10861.58,2846.45,Teléfono
1216,446,2025-09-29,228,7,25,5,1796.05,1330.38,364.54,8615.72,6651.88,1963.84,Teléfono
1217,446,2025-10-17,228,7,21,5,1748.02,1342.98,419.24,8320.85,6714.9,1605.95,Teléfono
1218,447,2024-05-23,534,9,19,6,1744.26,1275.22,0.0,10465.58,7651.32,2814.28,Presencial
1219,447,2024-08-12,534,9,9,10,17025.07,14203.64,0.0,170250.72,142036.44,28214.28,Presencial
1220,447,2024-08-21,534,9,27,15,886.01,638.77,765.24,12524.88,9581.58,2943.3,Presencial
1221,447,2024-03-21,534,9,15,34,4923.37,3803.84,9683.02,154032.05,129330.85,24701.2,Presencial
1222,447,2024-02-29,534,9,11,6,10188.58,8135.81,1806.0,59325.46,48814.85,10510.61,Presencial
1223,448,2024-03-04,567,10,10,4,8325.9,6737.36,0.0,33303.58,26949.46,6354.13,Presencial
1224,449,2025-06-24,226,6,13,8,16037.53,12402.4,3368.95,124931.27,99219.17,25712.1,Presencial
1225,449,2025-09-19,226,6,30,4,12055.43,9380.04,0.0,48221.73,37520.17,10701.56,Presencial
1226,449,2025-08-22,226,6,22,25,866.46,654.71,1156.71,20504.72,16367.74,4136.98,Presencial
1227,450,2025-07-30,148,11,14,2,3892.16,3160.79,0.0,7784.32,6321.57,1462.75,WhatsApp
1228,450,2025-07-07,148,11,30,3,2436.68,2084.6,0.0,7310.04,6253.81,1056.23,WhatsApp
1229,450,2025-09-18,148,11,24,3,691.56,529.04,0.0,2074.69,1587.13,487.56,WhatsApp
1230,451,2025-08-30,308,10,25,5,8709.34,6311.25,0.0,43546.68,31556.25,11990.43,Presencial
1231,452,2025-07-15,337,6,18,3,1351.72,1089.74,0.0,4055.17,3269.21,785.95,Correo
1232,452,2025-09-08,337,6,12,3,1367.25,1141.9,0.0,4101.76,3425.69,676.07,Correo
1233,452,2025-09-08,337,6,30,6,2250.57,1877.37,0.0,13503.39,11264.25,2239.15,Correo
1234,452,2025-12-23,337,6,9,7,6687.77,5669.19,1846.13,44968.29,39684.32,5283.98,Correo
1235,453,2024-02-12,285,11,8,7,12462.58,10335.55,0.0,87238.03,72348.86,14889.17,Correo
1236,453,2024-03-03,285,11,9,2,17115.53,14067.2,0.0,34231.06,28134.41,6096.65,Correo
1237,453,2024-03-07,285,11,16,27,1043.86,752.77,0.0,28184.11,20324.84,7859.27,Correo
1238,453,2024-05-28,285,11,18,59,2502.28,1936.43,9190.64,138443.64,114249.25,24194.39,Correo
1239,453,2024-09-15,285,11,14,3,9033.67,7273.08,0.0,27101.02,21819.24,5281.78,Correo
1240,454,2024-11-13,156,8,17,10,2728.21,2126.1,0.0,27282.06,21261.01,6021.05,Correo
1241,454,2025-01-24,156,8,22,10,157.4,126.56,106.85,1467.19,1265.55,201.64,Correo
1242,455,2024-12-14,404,15,12,3,3058.39,2317.16,0.0,9175.16,6951.48,2223.68,Correo
1243,455,2025-02-09,404,15,18,4,2075.48,1608.98,102.14,8199.77,6435.94,1763.84,Correo
1244,455,2025-03-05,404,15,19,3,1037.62,763.61,0.0,3112.86,2290.84,822.02,Correo
1245,455,2025-04-06,404,15,20,4,1019.02,749.9,0.0,4076.09,2999.6,1076.49,Correo
1246,456,2025-11-22,247,10,13,2,8816.38,7155.0,0.0,17632.76,14310.0,3322.76,Web
1247,456,2025-10-26,247,10,1,2,26249.0,22168.35,1042.96,51455.03,44336.7,7118.33,Web
1248,457,2024-05-10,562,9,11,6,29238.83,22451.82,0.0,175432.97,134710.92,40722.05,WhatsApp
1249,457,2024-07-25,562,9,24,16,3374.1,2368.24,3649.28,50336.25,37891.8,12444.45,WhatsApp
1250,457,2024-08-27,562,9,25,16,4135.82,3054.16,4088.21,62084.91,48866.54,13218.36,WhatsApp
1251,458,2024-03-20,250,15,1,3,24346.04,19560.96,0.0,73038.12,58682.87,14355.24,Presencial
1252,458,2024-05-06,250,15,18,10,4038.58,2954.29,1618.4,38767.36,29542.92,9224.44,Presencial
1253,459,2025-12-17,523,6,19,20,599.77,453.29,382.77,11612.58,9065.85,2546.73,Presencial
1254,459,2025-08-23,523,6,20,25,590.55,444.34,408.16,14355.59,11108.44,3247.16,Presencial
1255,459,2025-07-27,523,6,2,9,10229.17,8516.68,0.0,92062.48,76650.19,15412.28,Presencial
1256,459,2025-07-24,523,6,1,8,7223.73,6343.13,0.0,57789.85,50745.08,7044.76,Presencial
1257,459,2025-06-08,523,6,11,4,4785.25,3945.82,0.0,19140.99,15783.3,3357.69,Presencial
1258,460,2025-06-09,423,2,10,10,5609.7,4344.41,0.0,56096.98,43444.13,12652.85,Teléfono
1259,460,2025-06-25,423,2,15,6,3917.12,2951.34,0.0,23502.73,17708.04,5794.68,Teléfono
1260,460,2025-06-11,423,2,28,7,7484.96,5684.0,0.0,52394.71,39788.0,12606.7,Teléfono
1261,460,2025-06-25,423,2,7,3,7077.91,5552.02,0.0,21233.72,16656.07,4577.65,Teléfono
1262,461,2024-12-10,50,13,11,4,17140.4,12989.9,0.0,68561.57,51959.57,16602.0,WhatsApp
1263,461,2025-01-23,50,13,23,16,701.36,488.02,529.11,10692.57,7808.4,2884.17,WhatsApp
1264,462,2025-10-27,539,2,8,4,12556.83,9887.59,0.0,50227.32,39550.35,10676.97,Teléfono
1265,462,2025-11-02,539,2,19,8,1208.5,883.88,0.0,9668.04,7071.0,2597.04,Teléfono
1266,463,2024-01-01,412,5,6,7,43555.84,34886.42,0.0,304890.91,244204.9,60686.01,Teléfono
1267,463,2024-04-22,412,5,17,9,7648.11,5483.75,0.0,68832.99,49353.77,19479.22,Teléfono
1268,463,2024-05-29,412,5,13,3,8105.03,6425.86,0.0,24315.1,19277.57,5037.52,Teléfono
1269,463,2025-03-03,412,5,9,4,17940.68,14133.25,0.0,71762.73,56532.99,15229.74,Teléfono
1270,464,2025-10-28,350,5,20,34,1339.09,934.16,4195.46,41333.55,31761.41,9572.14,Teléfono
1271,464,2025-11-15,350,5,16,15,1090.57,780.26,476.73,15881.86,11703.86,4178.0,Teléfono
1272,465,2025-08-12,474,2,15,13,2721.78,2145.35,0.0,35383.14,27889.52,7493.62,Correo
1273,466,2025-12-14,369,7,23,5,1172.42,827.78,0.0,5862.1,4138.9,1723.21,Web
1274,466,2025-12-17,369,7,17,2,12304.58,9178.23,0.0,24609.15,18356.46,6252.69,Web
1275,467,2024-01-09,21,13,18,26,1375.72,1077.58,1400.66,34368.2,28017.21,6350.98,Presencial
1276,467,2024-02-09,21,13,11,10,5528.92,4413.98,3775.4,51513.85,44139.82,7374.02,Presencial
1277,468,2024-11-22,362,8,19,33,1479.14,1055.11,4863.56,43948.09,34818.5,9129.59,Correo
1278,468,2024-05-21,362,8,25,10,2246.4,1728.0,1457.45,21006.55,17280.0,3726.55,Correo
1279,468,2024-05-14,362,8,15,7,4261.13,3177.91,435.82,29392.06,22245.39,7146.67,Correo
1280,469,2024-09-25,526,4,11,3,16433.69,12283.88,0.0,49301.06,36851.65,12449.41,Correo
1281,470,2024-12-01,377,15,26,5,4223.27,3178.97,0.0,21116.36,15894.86,5221.5,WhatsApp
1282,471,2024-01-13,410,13,22,35,409.78,317.52,706.51,13635.76,11113.2,2522.56,WhatsApp
1283,471,2024-03-12,410,13,17,10,7108.75,5369.41,1528.6,69558.89,53694.09,15864.8,WhatsApp
1284,471,2024-04-29,410,13,3,16,20776.43,18047.7,15577.46,316845.46,288763.27,28082.19,WhatsApp
1285,471,2024-05-26,410,13,24,14,1558.8,1179.99,1182.69,20640.57,16519.92,4120.65,WhatsApp
1286,472,2025-07-07,78,12,5,1,45137.96,40752.43,0.0,45137.96,40752.43,4385.53,Presencial
1287,472,2025-08-29,78,12,11,3,12717.24,9836.83,0.0,38151.72,29510.49,8641.23,Presencial
1288,472,2025-06-02,78,12,19,12,1563.01,1129.99,0.0,18756.12,13559.88,5196.24,Presencial
1289,473,2024-02-01,500,15,11,2,59114.92,43502.43,0.0,118229.84,87004.87,31224.98,WhatsApp
1290,473,2024-02-21,500,15,13,3,45809.91,34414.11,0.0,137429.72,103242.34,34187.38,WhatsApp
1291,473,2024-03-02,500,15,9,3,99101.14,75811.02,0.0,297303.41,227433.05,69870.36,WhatsApp
1292,473,2024-03-25,500,15,27,7,5067.62,3486.58,1164.06,34309.28,24406.04,9903.25,WhatsApp
1293,473,2024-04-27,500,15,15,9,21388.29,15069.19,4267.88,188226.7,135622.75,52603.95,WhatsApp
1294,473,2024-04-28,500,15,12,2,21025.56,15530.56,0.0,42051.13,31061.13,10990.0,WhatsApp
1295,474,2024-03-23,544,13,25,9,1629.05,1308.28,0.0,14661.43,11774.48,2886.95,Teléfono
1296,474,2024-02-15,544,13,21,26,1689.82,1290.26,1389.6,42545.62,33546.86,8998.75,Teléfono
1297,475,2024-11-22,256,7,24,15,1220.27,923.56,923.37,17380.6,13853.43,3527.17,Presencial
1298,475,2025-03-31,256,7,10,4,3949.3,3253.74,241.41,15555.81,13014.97,2540.84,Presencial
1299,476,2024-04-25,141,10,16,24,2249.75,1597.95,0.0,53993.95,38350.91,15643.04,Teléfono
1300,476,2024-06-26,141,10,5,6,76232.5,68395.51,0.0,457395.01,410373.05,47021.96,Teléfono
1301,477,2024-01-12,10,7,9,5,11205.71,9314.82,0.0,56028.54,46574.1,9454.44,Correo
1302,477,2024-04-07,10,7,4,20,10046.59,8848.82,14061.19,189682.88,176976.38,12706.5,Correo
1303,477,2024-05-09,10,7,24,11,1007.03,783.94,0.0,11077.31,8623.3,2454.01,Correo
1304,477,2024-07-06,10,7,7,9,4227.79,3476.09,1853.45,36196.68,31284.79,4911.89,Correo
1305,478,2025-10-04,475,6,12,1,1908.35,1584.77,0.0,1908.35,1584.77,323.58,WhatsApp
1306,478,2025-12-05,475,6,11,5,5328.49,4482.0,534.34,26108.11,22410.0,3698.11,WhatsApp
1307,478,2025-12-12,475,6,16,13,537.68,419.13,187.57,6802.24,5448.75,1353.5,WhatsApp
1308,478,2025-09-15,475,6,19,4,654.94,509.63,0.0,2619.76,2038.5,581.26,WhatsApp
1309,479,2024-05-02,530,4,16,13,1919.05,1365.24,600.73,24346.94,17748.12,6598.82,Correo
1310,479,2024-05-26,530,4,6,3,58622.02,46843.69,0.0,175866.07,140531.09,35334.98,Correo
1311,479,2024-05-26,530,4,9,9,52192.39,41039.96,6265.81,459580.94,369359.63,90221.32,Correo
1312,479,2024-07-17,530,4,22,21,756.53,577.85,575.84,15311.24,12134.81,3176.44,Correo
1313,480,2025-08-05,114,7,20,15,3045.04,2109.28,0.0,45675.68,31639.16,14036.51,Teléfono
1314,480,2025-09-08,114,7,21,18,4713.13,3464.84,0.0,84836.3,62367.16,22469.13,Teléfono
1315,480,2025-09-04,114,7,16,20,2518.9,1738.69,2590.15,47787.95,34773.75,13014.2,Teléfono
1316,480,2025-08-13,114,7,2,2,63858.07,50017.75,0.0,127716.14,100035.5,27680.65,Teléfono
1317,481,2025-04-05,335,8,17,4,14853.5,11030.33,0.0,59414.02,44121.31,15292.7,Teléfono
1318,481,2025-06-05,335,8,16,12,2238.79,1541.0,0.0,26865.5,18492.05,8373.46,Teléfono
1319,481,2025-07-08,335,8,14,2,18979.02,14887.92,0.0,37958.04,29775.84,8182.2,Teléfono
1320,482,2024-10-13,397,13,10,9,13928.02,10979.02,0.0,125352.16,98811.21,26540.95,Teléfono
1321,483,2025-12-23,394,7,11,3,23620.48,18188.62,0.0,70861.43,54565.85,16295.58,Presencial
1322,484,2025-10-20,370,6,7,2,3908.75,3296.72,0.0,7817.5,6593.45,1224.05,Correo
1323,484,2025-12-19,370,6,16,3,841.73,640.14,0.0,2525.18,1920.43,604.75,Correo
1324,485,2025-03-15,69,9,22,96,699.44,539.81,7284.03,59861.73,51821.86,8039.87,Teléfono
1325,485,2025-04-06,69,9,20,18,2048.04,1502.75,0.0,36864.8,27049.54,9815.26,Teléfono
1326,486,2024-01-07,197,13,15,20,2848.58,2357.75,923.89,55512.01,47155.03,8356.98,Web
1327,486,2024-01-13,197,13,8,27,6238.78,5492.52,7361.29,161085.66,148298.04,12787.62,Web
1328,487,2025-10-23,371,5,19,11,1349.85,985.01,1016.15,13832.2,10835.11,2997.09,Presencial
1329,488,2025-07-10,371,5,11,4,12857.19,10123.33,1488.97,49939.79,40493.32,9446.47,Web
1330,488,2025-07-14,371,5,30,4,7388.02,5978.54,0.0,29552.08,23914.16,5637.92,Web
1331,488,2025-08-08,371,5,12,4,4585.82,3583.43,0.0,18343.28,14333.72,4009.56,Web
1332,489,2025-04-28,202,12,12,2,17007.91,12684.78,0.0,34015.82,25369.55,8646.26,Teléfono
1333,489,2025-06-21,202,12,16,39,2992.09,2153.8,4989.8,111701.55,83998.34,27703.22,Teléfono
1334,489,2025-07-18,202,12,28,4,20136.26,14994.98,0.0,80545.05,59979.91,20565.14,Teléfono
1335,490,2025-06-24,515,9,19,10,2552.18,1785.0,540.71,24981.04,17850.0,7131.04,Correo
1336,490,2025-06-12,515,9,13,8,16710.13,12478.48,0.0,133681.02,99827.88,33853.14,Correo
1337,490,2025-06-08,515,9,24,7,4735.9,3357.53,537.71,32387.72,23502.7,8885.02,Correo
1338,490,2025-05-28,515,9,6,6,69162.32,56477.83,0.0,414973.93,338866.98,76106.95,Correo
1339,491,2024-08-13,297,10,25,8,1681.95,1262.87,0.0,13455.6,10102.96,3352.64,Teléfono
1340,491,2024-11-13,297,10,23,14,564.27,405.17,0.0,7899.78,5672.38,2227.4,Teléfono
1341,491,2024-08-30,297,10,6,4,35402.63,28966.33,0.0,141610.52,115865.32,25745.2,Teléfono
1342,491,2025-01-17,297,10,30,8,4720.99,3880.5,0.0,37767.92,31044.0,6723.92,Teléfono
1343,491,2024-06-13,297,10,10,1,4288.6,3485.7,109.03,4179.57,3485.7,693.87,Teléfono
1344,492,2024-02-05,139,2,11,3,13697.07,11111.57,0.0,41091.22,33334.7,7756.52,WhatsApp
1345,492,2024-02-22,139,2,16,7,1464.06,1036.62,0.0,10248.43,7256.37,2992.06,WhatsApp
1346,493,2025-08-11,117,2,19,4,2218.26,1577.47,0.0,8873.05,6309.89,2563.16,Presencial
1347,493,2025-12-28,117,2,13,4,8683.75,6926.4,0.0,34735.01,27705.6,7029.41,Presencial
1348,494,2025-05-22,103,7,22,32,1201.94,883.56,2364.31,36097.77,28273.92,7823.85,Correo
1349,494,2025-06-12,103,7,19,8,3549.62,2516.27,0.0,28396.96,20130.16,8266.8,Correo
1350,494,2025-04-09,103,7,16,12,2924.55,2076.95,1174.48,33920.12,24923.4,8996.72,Correo
1351,495,2025-05-22,403,11,10,10,2306.48,1895.18,0.0,23064.75,18951.82,4112.92,Correo
1352,495,2025-07-02,403,11,9,2,8020.22,6622.45,429.98,15610.47,13244.9,2365.57,Correo
1353,495,2025-08-06,403,11,12,1,2603.92,2108.93,0.0,2603.92,2108.93,494.99,Correo
1354,495,2025-09-04,403,11,15,8,1624.88,1285.38,509.78,12489.22,10283.04,2206.18,Correo
1355,495,2025-10-09,403,11,14,2,6740.09,5427.83,0.0,13480.19,10855.66,2624.52,Correo
1356,495,2025-10-25,403,11,18,8,1155.46,896.05,222.82,9020.84,7168.38,1852.46,Correo
1357,496,2024-06-25,508,12,26,14,2028.88,1525.78,0.0,28404.39,21360.99,7043.4,Teléfono
1358,496,2024-10-26,508,12,12,2,2528.26,1940.3,0.0,5056.53,3880.59,1175.94,Teléfono
1359,497,2025-03-24,460,15,6,1,37463.6,30311.2,0.0,37463.6,30311.2,7152.4,Presencial
1360,497,2025-06-09,460,15,14,2,9964.07,7640.69,0.0,19928.14,15281.38,4646.76,Presencial
1361,498,2024-07-28,317,3,12,4,5245.8,4091.05,0.0,20983.2,16364.21,4618.99,Teléfono
1362,499,2024-05-16,164,7,15,9,2654.1,2064.28,0.0,23886.9,18578.57,5308.34,Presencial
1363,499,2024-07-13,164,7,2,18,18823.91,15898.63,28122.62,316332.35,286175.27,30157.08,Presencial
1364,499,2024-11-29,164,7,25,5,1409.56,1121.5,211.9,6835.91,5607.5,1228.42,Presencial
1365,500,2025-10-31,448,11,24,8,1013.13,792.95,0.0,8105.08,6343.6,1761.48,Web
1366,500,2025-10-03,448,11,14,1,5731.28,4768.25,0.0,5731.28,4768.25,963.02,Web
1367,501,2024-02-04,228,7,16,3,2875.69,1947.07,0.0,8627.07,5841.2,2785.86,Teléfono
1368,501,2024-02-26,228,7,9,3,45862.78,36584.41,3586.81,134001.52,109753.23,24248.29,Teléfono
1369,501,2024-03-31,228,7,3,4,47362.15,38256.15,0.0,189448.62,153024.58,36424.04,Teléfono
1370,501,2024-04-01,228,7,1,2,52832.54,41879.0,0.0,105665.08,83758.0,21907.08,Teléfono
1371,502,2025-07-02,339,15,8,3,58755.24,45347.04,0.0,176265.72,136041.12,40224.6,Web
1372,503,2025-08-27,223,2,16,7,1111.34,783.84,0.0,7779.41,5486.88,2292.53,Teléfono
1373,503,2025-07-27,223,2,4,9,16898.88,14285.14,8836.32,144844.15,128566.19,16277.96,Teléfono
1374,504,2024-09-03,388,8,11,4,17030.98,13454.68,828.74,66963.69,53818.74,13144.95,Presencial
1375,504,2025-01-25,388,8,24,11,1887.68,1438.41,0.0,20764.46,15822.53,4941.93,Presencial
1376,504,2025-03-01,388,8,19,5,1474.85,1097.9,0.0,7374.24,5489.51,1884.74,Presencial
1377,505,2025-05-07,198,14,13,1,14623.65,11137.1,0.0,14623.65,11137.1,3486.56,Presencial
1378,505,2025-04-11,198,14,15,5,4657.22,3539.52,0.0,23286.08,17697.62,5588.46,Presencial
1379,505,2025-03-31,198,14,20,4,1618.52,1162.15,0.0,6474.06,4648.59,1825.47,Presencial
1380,506,2024-08-03,548,4,19,4,1631.6,1221.37,126.74,6399.67,4885.49,1514.18,WhatsApp
1381,506,2024-09-14,548,4,30,3,7737.22,6133.98,0.0,23211.65,18401.94,4809.71,WhatsApp
1382,506,2024-09-29,548,4,18,6,3373.92,2570.9,919.79,19323.73,15425.42,3898.31,WhatsApp
1383,506,2024-11-25,548,4,16,6,1405.32,983.66,313.5,8118.42,5901.98,2216.44,WhatsApp
1384,506,2024-12-11,548,4,15,10,4820.87,3636.6,0.0,48208.68,36366.0,11842.68,WhatsApp
1385,507,2025-05-23,509,3,21,40,1066.49,802.12,2779.12,39880.27,32084.7,7795.58,Teléfono
1386,507,2025-08-07,509,3,19,10,652.5,496.38,195.07,6329.93,4963.8,1366.13,Teléfono
1387,508,2025-02-03,67,4,16,6,771.67,599.36,0.0,4630.03,3596.14,1033.89,WhatsApp
1388,508,2025-05-02,67,4,29,9,7184.14,6448.3,0.0,64657.22,58034.66,6622.56,WhatsApp
1389,508,2025-04-22,67,4,19,6,942.2,735.1,0.0,5653.21,4410.57,1242.64,WhatsApp
1390,509,2025-07-06,148,1,25,2,2083.39,1530.86,0.0,4166.78,3061.72,1105.06,Teléfono
1391,509,2025-06-08,148,1,19,8,1285.73,915.62,0.0,10285.83,7324.95,2960.88,Teléfono
1392,509,2025-05-28,148,1,10,4,5289.37,4168.17,0.0,21157.47,16672.69,4484.78,Teléfono
1393,509,2025-04-28,148,1,16,5,1051.0,760.6,0.0,5255.02,3803.01,1452.01,Teléfono
1394,509,2025-04-19,148,1,14,3,9170.64,7291.95,600.54,26911.38,21875.84,5035.54,Teléfono
1395,510,2024-10-27,156,10,9,2,15759.1,12577.84,611.64,30906.57,25155.69,5750.89,Teléfono
1396,510,2024-11-02,156,10,13,7,6973.68,5557.44,0.0,48815.79,38902.06,9913.72,Teléfono
1397,511,2025-10-05,308,4,27,3,979.86,726.15,0.0,2939.57,2178.45,761.12,WhatsApp
1398,511,2025-09-02,308,4,30,7,6413.59,5293.82,0.0,44895.15,37056.76,7838.4,WhatsApp
1399,512,2025-09-06,253,11,14,8,6732.8,5489.42,688.94,52746.32,43915.35,8830.97,Presencial
1400,512,2025-10-27,253,11,16,23,470.43,357.34,0.0,10819.89,8218.76,2601.13,Presencial
1401,512,2025-10-28,253,11,20,10,556.88,433.59,287.81,5280.94,4335.9,945.04,Presencial
1402,513,2024-05-06,436,9,10,16,13999.64,11077.91,11340.96,212653.34,177246.53,35406.82,WhatsApp
1403,513,2024-05-24,436,9,26,9,7931.75,5951.52,2456.06,68929.67,53563.68,15365.99,WhatsApp
1404,514,2025-08-18,186,2,16,4,2004.76,1460.48,0.0,8019.05,5841.95,2177.1,Teléfono
1405,514,2025-08-19,186,2,23,4,837.63,598.4,0.0,3350.54,2393.6,956.93,Teléfono
1406,514,2025-08-22,186,2,22,9,514.85,396.12,65.87,4567.78,3565.05,1002.73,Teléfono
1407,515,2025-05-04,302,3,12,2,1908.42,1502.78,0.0,3816.84,3005.55,811.29,Web
1408,515,2025-10-07,302,3,9,2,9244.76,7561.0,0.0,18489.53,15122.01,3367.52,Web
1409,515,2025-06-07,302,3,24,4,862.63,636.67,0.0,3450.51,2546.67,903.84,Web
1410,516,2024-05-18,35,11,21,37,635.6,505.1,2304.0,21213.29,18688.79,2524.5,Teléfono
1411,516,2024-05-19,35,11,16,23,333.26,254.57,357.06,7307.98,5855.17,1452.81,Teléfono
1412,517,2025-06-01,338,14,12,4,6267.31,4881.82,0.0,25069.23,19527.29,5541.94,Presencial
1413,517,2025-05-18,338,14,9,9,18095.52,15188.16,0.0,162859.69,136693.45,26166.24,Presencial
1414,517,2025-07-29,338,14,13,32,13524.1,10740.99,13970.07,410139.75,343711.71,66428.02,Presencial
1415,517,2025-04-09,338,14,7,8,6904.67,5695.33,2613.56,52623.8,45562.61,7061.19,Presencial
1416,518,2024-01-06,125,14,11,2,13031.82,10276.26,525.28,25538.35,20552.52,4985.84,WhatsApp
1417,518,2024-01-19,125,14,18,7,3370.49,2499.23,484.67,23108.76,17494.6,5614.15,WhatsApp
1418,518,2024-02-20,125,14,8,4,27499.42,21490.29,0.0,109997.69,85961.14,24036.55,WhatsApp
1419,519,2024-05-26,567,5,8,7,18230.93,14829.99,0.0,127616.49,103809.95,23806.53,WhatsApp
1420,519,2024-05-30,567,5,11,3,15135.26,11797.19,0.0,45405.77,35391.57,10014.19,WhatsApp
1421,519,2024-06-07,567,5,19,5,2550.56,1826.97,267.44,12383.74,9134.84,3248.88,WhatsApp
1422,520,2024-07-18,359,2,21,37,1099.59,841.54,2768.4,37916.43,31136.89,6779.54,WhatsApp
1423,520,2024-11-04,359,2,19,7,674.42,507.18,0.0,4720.96,3550.26,1170.7,WhatsApp
1424,520,2024-11-15,359,2,17,11,4043.56,3043.98,2459.08,42020.05,33483.78,8536.27,WhatsApp
1425,520,2025-01-11,359,2,24,3,872.66,665.42,0.0,2617.99,1996.24,621.74,WhatsApp
1426,521,2024-06-29,390,12,4,10,53010.27,43987.56,31850.47,503985.31,439875.63,64109.67,Presencial
1427,522,2025-04-19,277,10,8,7,5631.48,4823.18,982.31,38438.02,33762.24,4675.78,Teléfono
1428,522,2025-04-25,277,10,14,4,4049.76,3346.91,0.0,16199.04,13387.64,2811.4,Teléfono
1429,522,2025-05-25,277,10,24,6,712.88,550.65,0.0,4277.29,3303.89,973.39,Teléfono
1430,522,2025-06-06,277,10,15,17,2638.85,2013.7,1851.0,41935.9,34232.98,7702.92,Teléfono
1431,522,2025-07-01,277,10,6,11,14416.59,12149.33,4909.27,154851.48,133642.69,21208.79,Teléfono
1432,523,2025-07-07,402,4,11,7,5376.3,4587.91,0.0,37634.1,32115.37,5518.73,Teléfono
1433,523,2025-09-01,402,4,15,10,2008.02,1539.88,560.88,19519.32,15398.8,4120.52,Teléfono
1434,523,2025-10-03,402,4,13,14,4180.6,3516.57,1951.18,56577.22,49231.98,7345.24,Teléfono
1435,524,2024-01-23,153,6,13,4,2773.93,2332.31,0.0,11095.72,9329.24,1766.48,Presencial
1436,524,2024-01-31,153,6,7,5,3710.13,3382.4,0.0,18550.66,16912.02,1638.63,Presencial
1437,524,2024-02-06,153,6,23,10,233.88,181.99,0.0,2338.8,1819.9,518.9,Presencial
1438,524,2024-02-29,153,6,4,8,4507.0,4075.75,0.0,36055.97,32606.03,3449.94,Presencial
1439,525,2024-03-21,475,11,20,14,707.18,570.56,479.33,9421.25,7987.9,1433.35,Teléfono
1440,525,2024-03-27,475,11,22,10,245.43,204.61,0.0,2454.3,2046.06,408.24,Teléfono
1441,525,2024-04-19,475,11,16,12,606.0,477.09,0.0,7272.02,5725.08,1546.94,Teléfono
1442,525,2024-05-24,475,11,15,10,2088.81,1720.89,1352.61,19535.54,17208.86,2326.68,Teléfono
1443,526,2025-02-14,307,8,21,17,1716.9,1279.15,659.9,28527.4,21745.55,6781.85,Web
1444,526,2025-04-16,307,8,16,11,877.15,642.31,240.48,9408.17,7065.41,2342.76,Web
1445,527,2024-03-19,134,6,18,56,1965.16,1495.35,6375.98,103672.98,83739.6,19933.38,Presencial
1446,527,2024-04-22,134,6,7,11,4931.91,3990.89,1108.78,53142.23,43899.79,9242.44,Presencial
1447,527,2024-09-29,134,6,30,1,4474.92,3553.81,0.0,4474.92,3553.81,921.11,Presencial
1448,527,2024-12-04,134,6,17,9,5469.86,4170.69,0.0,49228.74,37536.21,11692.53,Presencial
1449,527,2024-12-24,134,6,12,2,2672.71,2136.3,0.0,5345.42,4272.6,1072.82,Presencial
